molecule_chembl_id,canonical_smiles,standard_type,standard_relation,standard_value,standard_units,pchembl_value,assay_chembl_id
CHEMBL4588777,O=C(c1cccc(Cl)c1Cl)n1nc(OCCCN2CCCCC2)c2ccccc21,IC50,'=',17000.0,nM,4.77,CHEMBL4400974
CHEMBL4467037,O=C(c1c(F)ccc(F)c1F)n1nc(OCCN2CCCCC2)c2ccccc21,IC50,'=',9400.0,nM,5.03,CHEMBL4400974
CHEMBL502,COc1cc2c(cc1OC)C(=O)C(CC1CCN(Cc3ccccc3)CC1)C2,IC50,'=',10.0,nM,8.0,CHEMBL4400974
CHEMBL4748948,COc1cc(/C=C/C(=O)N2CCCCC2)ccc1OC(=O)N(C)C,IC50,'=',9100.0,nM,5.04,CHEMBL4686681
CHEMBL3901794,Cc1ccc(/C=C2/CNCC3=C2N=C2SC=C(c4ccc(C)cc4)N2C3c2ccc(C)cc2)cc1,IC50,'=',1800.0,nM,5.75,CHEMBL3872094
CHEMBL3930722,Clc1ccc(/C=C2/CNCC3=C2N=C2SC=C(c4ccc5ccccc5c4)N2C3c2ccc(Cl)cc2)cc1,IC50,'=',1350.0,nM,5.87,CHEMBL3872094
CHEMBL33642,CCCCCCCNC(=O)Oc1ccc2c(c1)[C@]1(C)CCN(CCC)C1C2,IC50,'=',93.0,nM,7.03,CHEMBL645003
CHEMBL162734,c1ccc2c(c1)CN1CCCCCCC1=N2,IC50,'=',9200.0,nM,5.04,CHEMBL644110
CHEMBL491526,COc1ccc(C(=O)c2ccc(CN(C)CCN(C)C)cc2)cc1OC,IC50,'=',2370.0,nM,5.62,CHEMBL1019313
CHEMBL34222,CCCCCCNC(=O)Oc1ccc2c(c1)[C@]1(C)CCN(CC)C1C2,IC50,'=',45.0,nM,7.35,CHEMBL875789
CHEMBL32452,CCCCNC(=O)Oc1ccc2c(c1)[C@]1(C)CCN(CC)C1C2,IC50,'=',90.0,nM,7.05,CHEMBL645003
CHEMBL574847,CCN(CCCNC1=CC(=O)C(NCCCNC(=O)CCCCC2CCSS2)=CC1=O)Cc1ccccc1OC,IC50,'=',190.0,nM,6.72,CHEMBL1037610
CHEMBL3402719,CN(CCCCCCCN1C(=O)c2ccccc2C1=O)Cc1cccc(Cl)c1.Cl,IC50,'=',1303.0,nM,5.88,CHEMBL3404440
CHEMBL502,COc1cc2c(cc1OC)C(=O)C(CC1CCN(Cc3ccccc3)CC1)C2,IC50,'=',6.0,nM,8.22,CHEMBL3404440
CHEMBL59730,Nc1c2c(nc3cc(Cl)ccc13)-c1ccccc1C2,IC50,'=',6606.93,nM,5.18,CHEMBL638445
CHEMBL340929,CC(C)(C)OC(=O)n1cc(/C=C2\CN(Cc3ccccc3)CCC2=O)c2ccccc21,IC50,'=',30000.0,nM,4.52,CHEMBL875241
CHEMBL539051,CCC1=CC2Cc3nc4ccccc4c(N)c3C(C1)C2.Cl,IC50,'=',37.8,nM,7.42,CHEMBL642883
CHEMBL538853,CN1c2ccc(OC(=O)Nc3ccccc3)cc2[C@]2(C)CC[N@@+](C)([O-])[C@H]12.Cl,IC50,'=',200.0,nM,6.7,CHEMBL644832
CHEMBL2234516,CC1(C)CC(=O)C2=C(C1)Oc1nc3c(c(N)c1[C@H]2c1ccccc1)CCCC3,IC50,'=',48977.88,nM,4.31,CHEMBL3047076
CHEMBL2234843,CCOC(=O)C1=C(C)Oc2nc3c(c(N)c2[C@H]1c1ccc(C)cc1)CCCC3,IC50,'=',1819.7,nM,5.74,CHEMBL3047076
CHEMBL2234841,CCOC(=O)C1=C(C)Oc2nc3c(c(N)c2[C@H]1c1ccc(OC)c(OC)c1)CCCCC3,IC50,'=',33113.11,nM,4.48,CHEMBL3047076
CHEMBL2234839,CCOC(=O)C1=C(C)Oc2nc3c(c(N)c2[C@H]1c1cccc(OC)c1)CCCCC3,IC50,'=',12882.5,nM,4.89,CHEMBL3047076
CHEMBL2234831,CCOC(=O)C1=C(C)Oc2nc3c(c(N)c2[C@H]1c1ccco1)CCCC3,IC50,'=',1698.24,nM,5.77,CHEMBL3047076
CHEMBL2234542,CCOC(=O)c1c(C)nc2nc3c(c(N)c2c1-c1ccccc1)CCCCCC3,IC50,'=',16982.44,nM,4.77,CHEMBL3047076
CHEMBL174046,CC[N+](C)(CCCCCC(=O)N(C)CCCCCCCCN(C)C(=O)CCCCC[N+](C)(CC)Cc1ccccc1C(F)(F)F)Cc1ccccc1C(F)(F)F,IC50,'=',11.75,nM,7.93,CHEMBL638449
CHEMBL2234542,CCOC(=O)c1c(C)nc2nc3c(c(N)c2c1-c1ccccc1)CCCCCC3,IC50,'=',16982.44,nM,4.77,CHEMBL3047076
CHEMBL321605,CN(C)Cc1ccc(CSCCNc2cc(NN)c([N+](=O)[O-])cc2[N+](=O)[O-])o1,IC50,'=',76.0,nM,7.12,CHEMBL644833
CHEMBL223170,N#Cc1ccc2[nH]cc(CCC(=O)NCCCCCCNc3c4c(nc5cc(Cl)ccc35)CCCC4)c2c1,IC50,'=',0.7,nM,9.15,CHEMBL1119333
CHEMBL189875,COc1ccc(/N=C/c2cn(-c3ccc(OC)cc3)cc2/C=N/c2ccc(OC)cc2)cc1,IC50,'=',14000.0,nM,4.85,CHEMBL1119333
CHEMBL187370,CN(C)c1ccc(-c2c3cc(O)c(=O)cc-3oc3cc(O)c(O)cc23)cc1,IC50,'=',22000.0,nM,4.66,CHEMBL1119333
CHEMBL2323352,COc1ccc(/C=N/NC(=O)CN2CCN(Cc3ccccc3)CC2)cc1,IC50,'=',88500.0,nM,4.05,CHEMBL2328985
CHEMBL133388,CSc1nc(-c2ccc(C)cc2)nn1C(=O)N(C)C,IC50,'=',800.0,nM,6.1,CHEMBL643384
CHEMBL449467,CCN(CCCCCCN1CC(=O)N(CCCCCCN(CC)Cc2ccccc2OC)CC1=O)Cc1ccccc1OC,IC50,'=',15.9,nM,7.8,CHEMBL948464
CHEMBL254016,CCN(CCCCCC(=O)N1CCC(C2CCN(C(=O)CCCCCN(CC)Cc3ccccc3OC)CC2)CC1)Cc1ccccc1OC,IC50,'=',3.32,nM,8.48,CHEMBL948464
CHEMBL2297278,COc1cc(O)c(-c2cc(=O)c3c(O)cc(O)cc3o2)cc1C/C=C(\C)CCC=C(C)C,IC50,'=',10950.0,nM,4.96,CHEMBL3071788
CHEMBL175047,CCN(CCCCCCOCCCCCCCCOCCCCCCN(CC)Cc1ccccc1OC)Cc1ccccc1OC,IC50,'=',204.17,nM,6.69,CHEMBL638449
CHEMBL154366,CC1CCCN(Cc2ccc(CNCCN3CCNC3=C(C#N)C#N)o2)C1,IC50,'=',370.0,nM,6.43,CHEMBL636834
CHEMBL95,Nc1c2c(nc3ccccc13)CCCC2,IC50,'=',33.5,nM,7.47,CHEMBL644838
CHEMBL1678,COc1cc2c(cc1OC)C(=O)C(CC1CCN(Cc3ccccc3)CC1)C2.Cl,IC50,'=',11.6,nM,7.94,CHEMBL960589
CHEMBL133448,Nc1c2c(nc3ncccc13)CCCC2,IC50,'=',429.0,nM,6.37,CHEMBL644109
CHEMBL259523,CC[C@@]1(c2cccc(O)c2)CCCCN(CCCCCCCCCCN2CCCC[C@@](CC)(c3cccc(O)c3)C2)C1,IC50,'=',5800.0,nM,5.24,CHEMBL922717
CHEMBL1834071,CC(C)N1CCN(c2nccc(NC(c3ccccc3)c3ccccc3)n2)CC1,IC50,'=',20300.0,nM,4.69,CHEMBL1837219
CHEMBL95,Nc1c2c(nc3ccccc13)CCCC2,IC50,'=',100.0,nM,7.0,CHEMBL1119101
CHEMBL11805,COc1ccccc1CN(C)CCCCCC(=O)N(C)CCCCCCCCN(C)C(=O)CCCCCN(C)Cc1ccccc1OC,IC50,'=',169.82,nM,6.77,CHEMBL638603
CHEMBL27673,COc1ccccc1CNCCCCCCNCCCCCCCCNCCCCCCNCc1ccccc1OC,IC50,'=',5370.32,nM,5.27,CHEMBL638603
CHEMBL74340,Cc1cccc(CN2CCC(CCC(=O)c3ccc4c(c3)NCCCC4)CC2)c1,IC50,'=',224.0,nM,6.65,CHEMBL1119333
CHEMBL330004,Brc1ccc2c(CCC3CCN(Cc4ccccc4)CC3)noc2c1,IC50,'=',50.0,nM,7.3,CHEMBL1119333
CHEMBL1083067,CCCCCCNC(=O)Oc1ccc2c(c1)[C@]1(C)CCN(C)[C@@H]1C2,IC50,'=',10.0,nM,8.0,CHEMBL1119333
CHEMBL1085125,CCCCNC(=O)Oc1ccc2c(c1)[C@]1(C)CCN(CC)[C@@H]1C2,IC50,'=',90.0,nM,7.05,CHEMBL1119333
CHEMBL1084635,CCN1CC[C@@]2(C)c3cc(OC(=O)NC)ccc3C[C@@H]12,IC50,'=',38.0,nM,7.42,CHEMBL1119333
CHEMBL1085128,CCN1CC[C@@]2(C)c3cc(OC(=O)NC(C)c4ccccc4)ccc3C[C@@H]12,IC50,'=',1330.0,nM,5.88,CHEMBL1119333
CHEMBL1085383,CCCCCCCNC(=O)Oc1ccc2c(c1)[C@]1(C)CCN(CCC)[C@@H]1C2,IC50,'=',93.0,nM,7.03,CHEMBL1119333
CHEMBL1084881,CCCCCCNC(=O)Oc1ccc2c(c1)[C@]1(C)CCN(CCC)[C@@H]1C2,IC50,'=',62.0,nM,7.21,CHEMBL1119333
CHEMBL1084882,CCCCCCCNC(=O)Oc1ccc2c(c1)[C@]1(C)CCN(Cc3ccccc3)[C@@H]1C2,IC50,'=',506.0,nM,6.3,CHEMBL1119333
CHEMBL1086090,CCCCCCCNC(=O)Oc1ccc2c(c1)[C@@H]1CCN(CC)[C@@H]1C2,IC50,'=',381.0,nM,6.42,CHEMBL1119333
CHEMBL1085385,CCCCNC(=O)Oc1ccc2c(c1)C1CCN(CC)C1C2,IC50,'=',1076.0,nM,5.97,CHEMBL1119333
CHEMBL1085629,CCN1CCC2c3cc(OC(=O)NC)ccc3CC21,IC50,'=',253.0,nM,6.6,CHEMBL1119333
CHEMBL55312,O=C(c1ccccc1)N(CCC1CCN(Cc2ccccc2)CC1)c1ccccc1,IC50,'=',35.0,nM,7.46,CHEMBL1119333
CHEMBL340621,O=C(c1ccncc1)N(CCC1CCN(Cc2ccccc2)CC1)c1ccccc1,IC50,'=',64.0,nM,7.19,CHEMBL1119333
CHEMBL141167,CC(=O)N(CCC1CCN(Cc2ccccc2)CC1)c1cccc(F)c1,IC50,'=',65.0,nM,7.19,CHEMBL1119333
CHEMBL105874,O=C1c2ccc([N+](=O)[O-])cc2C(=O)N1CCC1CCN(Cc2ccccc2)CC1,IC50,'=',12.5,nM,7.9,CHEMBL1119333
CHEMBL123909,O=C1c2ccc([N+](=O)[O-])cc2C(=O)N1CCC1CCN(Cc2ccc(Cl)cc2)CC1,IC50,'=',240.0,nM,6.62,CHEMBL1119333
CHEMBL433678,CC(=O)Nc1ccc2c(c1)C(=O)N(CCC1CCN(Cc3ccccc3)CC1)C2=O,IC50,'=',2.8,nM,8.55,CHEMBL1119333
CHEMBL140999,O=C(c1ccccc1)c1ccc2c(c1)C(=O)N(CCC1CCN(Cc3ccccc3)CC1)C2=O,IC50,'=',2.4,nM,8.62,CHEMBL1119333
CHEMBL141001,O=C1c2cccc([N+](=O)[O-])c2C(=O)N1CCC1CCN(Cc2ccccc2)CC1,IC50,'=',9.0,nM,8.05,CHEMBL1119333
CHEMBL140106,O=C1c2cccnc2C(=O)N1CCC1CCN(Cc2ccccc2)CC1,IC50,'=',13.0,nM,7.89,CHEMBL1119333
CHEMBL329231,O=C1CCc2cc3c(CCC4CCN(Cc5ccccc5)CC4)noc3cc2N1,IC50,'=',0.57,nM,9.24,CHEMBL1119333
CHEMBL328468,O=C1Cc2cc3onc(CCC4CCN(Cc5ccccc5)CC4)c3cc2N1,IC50,'=',0.95,nM,9.02,CHEMBL1119333
CHEMBL1084442,CNC(=O)Oc1ccc(-c2cn3ccccc3[n+]2C)cc1.[I-],IC50,'=',19500.0,nM,4.71,CHEMBL1119333
CHEMBL1082747,CN(C)C(=O)Oc1cccc(-c2cn3ccccc3[n+]2C)c1.[Cl-],IC50,'=',7100.0,nM,5.15,CHEMBL1119333
CHEMBL1084709,Cc1cn2cc(C(N)=O)ccc2[n+]1C.[I-],IC50,'=',27000.0,nM,4.57,CHEMBL1119333
CHEMBL1085281,COC(=O)Nc1ccc2n(c1)cc(-c1ccccc1)[n+]2C.[Cl-],IC50,'=',50000.0,nM,4.3,CHEMBL1119333
CHEMBL73974,O=C(CCC1CCN(Cc2ccccc2F)CC1)c1ccc2c(c1)CCN2,IC50,'=',43.0,nM,7.37,CHEMBL1119333
CHEMBL306175,O=C(CCC1CCN(Cc2ccccc2Cl)CC1)c1ccc2c(c1)CCN2,IC50,'=',76.0,nM,7.12,CHEMBL1119333
CHEMBL1083661,O=C(CCC1CCN(Cc2ccccc2)CC1)c1ccc2c(c1)CCCN2,IC50,'=',54.0,nM,7.27,CHEMBL1119333
CHEMBL75157,O=C(CCC1CCN(Cc2ccccc2)CC1)c1ccc2c(c1)CCCCN2,IC50,'=',125.0,nM,6.9,CHEMBL1119333
CHEMBL128551,CCCCNC(=O)Oc1cccc(CN(C)CCCOc2ccc3ccc(=O)oc3c2)c1,IC50,'=',14.0,nM,7.85,CHEMBL1119333
CHEMBL1084883,CCCCCCNC(=O)Oc1cccc(CN(C)CCCOc2ccc3ccc(=O)oc3c2)c1,IC50,'=',13.0,nM,7.89,CHEMBL1119333
CHEMBL1085129,CCCCCCNC(=O)Oc1cccc(CN(C)CCCOc2ccc3c(=O)ccoc3c2)c1,IC50,'=',21.0,nM,7.68,CHEMBL1119333
CHEMBL1085019,Cc1cc(-c2ccccc2)nnc1NCCN1CCCCC1,IC50,'=',5400.0,nM,5.27,CHEMBL1119333
CHEMBL101988,CN(CCOCCNC(=S)Nc1ccc(Cl)cc1)Cc1ccccc1,IC50,'=',1800.0,nM,5.75,CHEMBL1119333
CHEMBL1085032,CN(CCOCCNC(=S)Nc1ccccn1)Cc1ccccc1,IC50,'=',4000.0,nM,5.4,CHEMBL1119333
CHEMBL1086247,CNC(=O)Oc1cccc(CN(C)CCCOc2ccc3ccccc3c2)c1,IC50,'=',82.6,nM,7.08,CHEMBL1119333
CHEMBL91432,CCCc1cc(=NCCC2CCN(Cc3ccccc3)CC2)[nH]nc1-c1ccccc1,IC50,'=',61.0,nM,7.21,CHEMBL1119333
CHEMBL1085018,O=[N+]([O-])c1ccc2c(Nc3ccccc3)c3c(nc2c1)CCCC3,IC50,'=',4800.0,nM,5.32,CHEMBL1119333
CHEMBL3323035,c1cc2c(cc1OCCCN1CCCCC1)CN1CCCC1=N2,IC50,'=',1100.0,nM,5.96,CHEMBL5127039
CHEMBL540131,CC[N+](CC)(CC)CCOc1ccc(C(=O)NCCCCCC(=O)NNc2c3c(nc4cc(Cl)ccc24)CCCC3)cc1.[Br-],IC50,'=',5.44,nM,8.26,CHEMBL900177
CHEMBL434948,CC1CCCCN1CCCN1CC(=O)N(CCc2ccc(F)cc2)CC1=O,IC50,'=',20000.0,nM,4.7,CHEMBL829441
CHEMBL189122,C=CC[n+]1ccc(CCC(=O)C2Cc3cc(OC)c(OC)cc3S2)cc1,IC50,'=',6.27,nM,8.2,CHEMBL832763
CHEMBL186264,CCOCC[n+]1ccc(CCC(=O)C2Cc3cc(OC)c(OC)cc3S2)cc1,IC50,'=',7.0,nM,8.15,CHEMBL832763
CHEMBL187818,COc1cc2c(cc1OC)SC(C(=O)CCc1cc[n+](Cc3ccc(F)cc3)cc1)C2,IC50,'=',2.6,nM,8.59,CHEMBL832763
CHEMBL474837,COc1ccc(C(=O)c2ccc(CN(C)Cc3ccccc3)cc2)cc1F,IC50,'=',1570.0,nM,5.8,CHEMBL1019313
CHEMBL471581,COc1ccc(C(=O)c2ccc(CN(C)Cc3cccc(C)c3)cc2)cc1OC,IC50,'=',1650.0,nM,5.78,CHEMBL1019313
CHEMBL5266165,COc1cc2c(cc1OC)C(=O)/C(=C/c1ccc(OCCN3CCCCC3)cc1)C2,IC50,'=',300.0,nM,6.52,CHEMBL5237837
CHEMBL468568,COc1cc(CO)ccc1O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,IC50,'=',4550.0,nM,5.34,CHEMBL5233358
CHEMBL314800,Nc1c2c(nc3ccccc13)-c1ccccc1CS2,IC50,'=',18580.0,nM,4.73,CHEMBL644115
CHEMBL1642979,CC(C)(C)c1cc[n+](CCCCCCCCCC[n+]2ccc(C(C)(C)C)cc2)cc1.[Br-].[Br-],IC50,'=',12.0,nM,7.92,CHEMBL1646125
CHEMBL388714,CCN(Cc1ccccc1)Cc1cccc(-c2coc3cc(OC)c(OC)cc3c2=O)c1,IC50,'=',1590.0,nM,5.8,CHEMBL894085
CHEMBL396247,COc1cc2cc(-c3ccc(CN(CCO)Cc4ccccc4)cc3)c(=O)oc2cc1OC,IC50,'=',49.3,nM,7.31,CHEMBL894085
CHEMBL244837,COc1cc2oc3cc(CN(C)Cc4ccccc4)ccc3c(=O)c2cc1OC,IC50,'=',30300.0,nM,4.52,CHEMBL894085
CHEMBL224433,CN(CCCCCCCOc1ccc2c(=O)c3ccccc3oc2c1)Cc1ccccc1,IC50,'=',2820.0,nM,5.55,CHEMBL915960
CHEMBL3402713,CN(CCCCCCN1C(=O)c2ccccc2C1=O)Cc1ccccc1F.Cl,IC50,'=',1992.0,nM,5.7,CHEMBL3404440
CHEMBL542497,CCC1=CC2CC(C1)Cc1nc3ccccc3c(N)c12.Cl,IC50,'=',76.9,nM,7.11,CHEMBL642883
CHEMBL534932,CC1=CC2Cc3nc4cc(Cl)ccc4c(NCCCCCCCCNc4c5c(nc6ccccc46)CCCC5)c3C(C1)C2.Cl.Cl,IC50,'=',0.33,nM,9.48,CHEMBL828047
CHEMBL502,COc1cc2c(cc1OC)C(=O)C(CC1CCN(Cc3ccccc3)CC1)C2,IC50,'=',22.91,nM,7.64,CHEMBL917209
CHEMBL222856,COc1ccccc1CN(C)CCCCCC(=O)N(C)CCCCCCCCN(C)C(=O)CCCCCN(C)Cc1ccccc1OC.O=C(O)C(=O)O,IC50,'=',169.82,nM,6.77,CHEMBL917209
CHEMBL396199,COc1cc2cc(-c3ccc(C[N+](C)(C)Cc4ccccc4)cc3)c(=O)oc2cc1OC.[I-],IC50,'=',10.5,nM,7.98,CHEMBL894085
CHEMBL45005,Cc1ccccc1C,IC50,'=',4900.0,nM,5.31,CHEMBL643382
CHEMBL319541,CN1CC[C@@]2(C)c3cc(OC(=O)Nc4ccccc4)ccc3N(Cc3ccccc3)C12,IC50,'=',245.3,nM,6.61,CHEMBL644626
CHEMBL413549,CCCCCCNC(=O)Oc1ccc2c(c1)C1CCN(CC)C2C1,IC50,'=',125.0,nM,6.9,CHEMBL645002
CHEMBL598632,COc1cc2c(cc1OC)C(=O)/C(=C/c1ccc(CN(C)Cc3ccccc3)cc1)C2,IC50,'=',1140.0,nM,5.94,CHEMBL1067130
CHEMBL1076259,CCCCCCOC(=O)[C@H](CCC(=O)NCCC1CCN(Cc2ccccc2)CC1)NC(=O)c1cc2ccccc2s1,IC50,'=',270.0,nM,6.57,CHEMBL1105045
CHEMBL11514,CNC(=O)Oc1ccc2c(c1)[C@@H]1[C@@H](CCN1C)CO2,IC50,'=',16218.1,nM,4.79,CHEMBL638446
CHEMBL95,Nc1c2c(nc3ccccc13)CCCC2,IC50,'=',190.0,nM,6.72,CHEMBL874440
CHEMBL130738,Cc1[nH]c(C)c(/C=C2\CN(Cc3ccccc3)CCC2=O)c1C=O,IC50,'=',30000.0,nM,4.52,CHEMBL875241
CHEMBL129684,CC(=O)n1cc(/C=C2\CN(Cc3ccccc3)CCC2=O)c2ccccc21,IC50,'=',11000.0,nM,4.96,CHEMBL875241
CHEMBL362704,CCNC(=O)Oc1ccc2c(c1)C1(C)COC(C1)O2,IC50,'=',830.0,nM,6.08,CHEMBL874440
CHEMBL659,COc1ccc2c3c1O[C@H]1C[C@@H](O)C=C[C@@]31CCN(C)C2,IC50,'=',800.0,nM,6.1,CHEMBL874440
CHEMBL95,Nc1c2c(nc3ccccc13)CCCC2,IC50,'=',30.0,nM,7.52,CHEMBL644110
CHEMBL94,CNC(=O)Oc1ccc2c(c1)[C@]1(C)CCN(C)[C@@H]1N2C,IC50,'=',128.0,nM,6.89,CHEMBL644830
CHEMBL292695,Cc1ccccc1NC(=O)Oc1ccc2c(c1)[C@]1(C)CCN(Cc3ccccc3)C1N2Cc1ccccc1,IC50,'=',1760.0,nM,5.75,CHEMBL644927
CHEMBL124156,CNC(=O)Oc1cccc(CN(C)CCCOc2ccc(-c3ccccc3)cc2)c1,IC50,'=',54.6,nM,7.26,CHEMBL644104
CHEMBL2238005,CC1CCc2nc3nc(-c4ccccc4)cc(C(F)(F)F)c3c(N)c2C1,IC50,'=',510.0,nM,6.29,CHEMBL3053171
CHEMBL2237998,CC(C)Cc1cc(N)c2c(C(F)(F)F)cc(-c3ccccc3)nc2n1,IC50,'=',19090.0,nM,4.72,CHEMBL3053171
CHEMBL2237994,Nc1cc(-c2ccc(Cl)cc2)nc2nc(-c3ccccc3)cc(C(F)(F)F)c12,IC50,'=',520.0,nM,6.28,CHEMBL3053171
CHEMBL309351,C[C@]12CCNC1Nc1ccc(OC(=O)Nc3ccccc3)cc12,IC50,'=',231.0,nM,6.64,CHEMBL644099
CHEMBL347354,CC1CCN(Cc2ccccc2[N+](=O)[O-])CC1,IC50,'=',160.0,nM,6.8,CHEMBL643386
CHEMBL413765,CCCCCCNC(=O)Oc1ccc2c(c1)[C@]1(C)CCN(CC)[C@@H]1C2,IC50,'=',20.0,nM,7.7,CHEMBL644830
CHEMBL3416995,COc1cc(N)c(Cl)cc1C(=O)CCC1CCN(CC2CCC2)CC1,IC50,'=',577.0,nM,6.24,CHEMBL3420216
CHEMBL3416999,COc1cc(N)c(Cl)cc1C(=O)CCC1CCN(CCC2CCCCC2)CC1,IC50,'=',222.0,nM,6.65,CHEMBL3420216
CHEMBL3417000,COc1cc(N)c(Cl)cc1C(=O)CCC1CCN(CC2CCCCC2C)CC1,IC50,'=',321.0,nM,6.49,CHEMBL3420216
CHEMBL3417003,COc1cc(N)c(Cl)cc1C(=O)CCC1CCN(Cc2ccncc2)CC1,IC50,'=',121.0,nM,6.92,CHEMBL3420216
CHEMBL3343705,COc1cc2c(cc1OCCN1CCCCC1)C(=O)/C(=C/c1ccc(N(C)C)cc1)C2,IC50,'=',285.1,nM,6.54,CHEMBL3372299
CHEMBL3343712,CCN(C)c1ccc(/C=C2\Cc3cc(OC)c(OCCN4CCCCC4)cc3C2=O)cc1,IC50,'=',426.0,nM,6.37,CHEMBL3372299
CHEMBL395280,C/C=C1\[C@H]2C=C(C)C[C@]1(N)c1ccc(=O)[nH]c1C2,IC50,'=',5.0,nM,8.3,CHEMBL643374
CHEMBL95,Nc1c2c(nc3ccccc13)CCCC2,IC50,'=',180.0,nM,6.75,CHEMBL875241
CHEMBL502,COc1cc2c(cc1OC)C(=O)C(CC1CCN(Cc3ccccc3)CC1)C2,IC50,'=',8.0,nM,8.1,CHEMBL644107
CHEMBL92958,c1ccc(CN2CCC(CCc3n[nH]c4ccccc34)CC2)cc1,IC50,'=',120.0,nM,6.92,CHEMBL644105
CHEMBL569978,COc1ccc2c3c1O[C@H]1C[C@@H](O)C=C[C@@]31CCN(CCCN1CCCCC1)C2,IC50,'=',350.0,nM,6.46,CHEMBL1047004
CHEMBL95,Nc1c2c(nc3ccccc13)CCCC2,IC50,'=',250.0,nM,6.6,CHEMBL644101
CHEMBL54126,CN(C)C(=O)Oc1cccc([N+](C)(C)C)c1.[Br-],IC50,'=',22.0,nM,7.66,CHEMBL636834
CHEMBL191758,NCCCNc1c2c(nc3cc(Cl)ccc13)CCCC2,IC50,'=',21.5,nM,7.67,CHEMBL832842
CHEMBL3262663,CCCCN(CCCC)CCCCCCOc1ccc(CC2NCCc3cc(OC)c(OC)cc32)cc1,IC50,'=',3850.0,nM,5.42,CHEMBL3271120
CHEMBL3262667,COc1cc2c(cc1OC)C(Cc1ccc(OCCCCCCN3CCCC3)cc1)NCC2,IC50,'=',2980.0,nM,5.53,CHEMBL3271120
CHEMBL308503,CN1CC[C@@]2(C)c3cc(OC(=O)NC(C)(C)C)ccc3N(C)[C@@H]12,IC50,'=',32000.0,nM,4.5,CHEMBL644788
CHEMBL219406,CCOC(=O)C1=C(C)Nc2nc3c(c(N)c2C1c1ccc(C)cc1)CCCC3,IC50,'=',170.0,nM,6.77,CHEMBL967995
CHEMBL468002,CC1(C)CC(=O)C2=C(C1)Nc1nc3c(c(N)c1C2c1ccncc1)CCCC3,IC50,'=',2800.0,nM,5.55,CHEMBL967995
CHEMBL154950,C/N=c1\c(O)c(O)\c1=N/CCNCc1ccc(CN2CCCCC2)o1,IC50,'=',9300.0,nM,5.03,CHEMBL636834
CHEMBL74107,CCCCCCCCNC(=O)Oc1ccc2c(c1)[C@]1(C)CCN(C)[C@@H]1N2C,IC50,'=',15.0,nM,7.82,CHEMBL644788
CHEMBL60308,Nc1ccc2nc3c(c(N)c2c1)Cc1ccccc1-3,IC50,'=',5888.44,nM,5.23,CHEMBL638445
CHEMBL94217,CC(=O)Nc1ccc2c(CCC3CCN(Cc4ccccc4)CC3)noc2c1.O=C(O)/C=C/C(=O)O,IC50,'=',2.8,nM,8.55,CHEMBL644837
CHEMBL33727,CCCCNC(=O)Oc1ccc2c(c1)[C@@H]1CCN(CC)C1C2,IC50,'=',1076.0,nM,5.97,CHEMBL875789
CHEMBL3335066,O=c1oc2cc(OCCCN3CCN(Cc4ccccc4)CC3)ccc2c2ccccc12,IC50,'=',800.0,nM,6.1,CHEMBL3383711
CHEMBL3335064,O=c1oc2cc(OCCCN3CCC(Cc4ccccc4)CC3)ccc2c2ccccc12,IC50,'=',4100.0,nM,5.39,CHEMBL3383711
CHEMBL3335032,COc1cccc(CN(C)CCCOc2ccc3c4c(c(=O)oc3c2)CCCC4)c1,IC50,'=',2700.0,nM,5.57,CHEMBL3383711
CHEMBL3335027,O=c1oc2cc(OCCN3CCC(Cc4ccccc4)CC3)ccc2c2c1CCCC2,IC50,'=',8100.0,nM,5.09,CHEMBL3383711
CHEMBL3335023,CCN(C)C(=O)Oc1cc(C(C)N(C)C)cc2oc(=O)c3ccccc3c12.Cl,IC50,'=',39700.0,nM,4.4,CHEMBL3383711
CHEMBL3335022,CC(c1cc(O)cc2oc(=O)c3ccccc3c12)N(C)C.Cl,IC50,'=',33100.0,nM,4.48,CHEMBL3383711
CHEMBL1202865,Cl.Cl.O.c1ccc(CN2CCC(CCNc3cc4c(nn3)-c3ccccc3CCC4)CC2)cc1,IC50,'=',120.0,nM,6.92,CHEMBL644839
CHEMBL208132,COc1cc2ccnc(C(O)c3ccccc3OC)c2cc1OC,IC50,'=',6940.0,nM,5.16,CHEMBL866863
CHEMBL3356538,COc1ccc2nc3c(c(NCCNC4=CC(=O)c5c(O)cccc5C4=O)c2c1)CCCC3,IC50,'=',651.0,nM,6.19,CHEMBL3387411
CHEMBL343673,C#CCN(C)C(C)Cc1cccc(OC(=O)N(C)CCC)c1,IC50,'=',33100.0,nM,4.48,CHEMBL642881
CHEMBL293842,COc1ccc2c(c1)-c1nc3ccccc3c(N)c1C2,IC50,'=',4265.8,nM,5.37,CHEMBL638445
CHEMBL173309,CCN(CCCCCC(=O)N(C)CCCCCCCCN(C)C(=O)CCCCCN(CC)Cc1ccccc1OC)Cc1ccccc1OC,IC50,'=',16.22,nM,7.79,CHEMBL638600
CHEMBL59782,CCCCCCCNc1c2c(nc3cc(Cl)ccc13)CCCC2,IC50,'=',13.0,nM,7.89,CHEMBL644101
CHEMBL268481,CN1CC[C@H]2COc3c(O)cccc3[C@H]21,IC50,'=',39810.72,nM,4.4,CHEMBL638446
